id,en,fr
pun_1055_6,Two construction workers had a stairing contest.,Deux ouvriers du BTP se sont mis à chantier.
pun_1055_7,Two construction workers had a stairing contest.,Deux ouvriers du bâtiment ont fait un concours d’escaliers.
pun_1055_8,Two construction workers had a stairing contest.,c'est l'histoire de deux ouvriers qui font un concours de marche.
pun_1055_9,Two construction workers had a stairing contest.,"Fâchés, les deux maçons avaient monté entre eux un mur de silence."
pun_1055_10,Two construction workers had a stairing contest.,Deux architectes se sont affrontés dans un duel de gare.
pun_1055_11,Two construction workers had a stairing contest.,Les maçons se sont jetés la pierre / les plombiers ont fait un concours de vannes.
pun_1055_12,Two construction workers had a stairing contest.,Deux maçons se fixèrent. Aucun ne bâtit des cils
pun_1055_13,Two construction workers had a stairing contest.,Les deux ouvriers du bâtiment se sont roulés des pelles. 
pun_1055_14,Two construction workers had a stairing contest.,Deux carreleurs se regardaient en chiens de faïence.
pun_1055_15,Two construction workers had a stairing contest.,Les ouvriers ont trouvé un jeu en béton.
pun_1055_16,Two construction workers had a stairing contest.,"Deux ouvriers du bâtiment se sont pris le chou. En rentrant chez eux, ils avaient tous deux l’esprit de l’escalier. "
pun_1055_17,Two construction workers had a stairing contest.,Deux jardiniers faisaient un combat de pousses.
pun_1055_18,Two construction workers had a stairing contest.,Deux métallurgistes se sont lancés dans un bras de fer.
pun_1055_19,Two construction workers had a stairing contest.,Ils ont passé tout le petit-déjeuner à ses regarder dans le blanc des oeufs.
pun_1055_20,Two construction workers had a stairing contest.,Deux ouvriers ont participé à un concours de chantier.
pun_1055_21,Two construction workers had a stairing contest.,Deux ouvriers du bâtiment ont mesuré leur talon.
pun_1055_22,Two construction workers had a stairing contest.,Deux forgerons se sont affrontés au bras de fer.
pun_1055_23,Two construction workers had a stairing contest.,Deux ouvriers du bâtiment se défièrent dans un concours de marche-pied.
pun_1057_1,Two surgeons were joking about sutures and had each other in stitches., Les deux chirurgiens plaiesantaient au sujet des points de suture. Ils avaient bien du plaiesir.
pun_1057_2,Two surgeons were joking about sutures and had each other in stitches.,#NOM?
pun_1057_3,Two surgeons were joking about sutures and had each other in stitches.,Un chirurgien qui perdaient le fil de son opération de suture s'est arrêté pour faire le point.
pun_1057_4,Two surgeons were joking about sutures and had each other in stitches.,"Deux chirurgiens faisaient des blagues sur les fractures, c'était à s'en tenir les côtes."
pun_1058_1,Two wrongs can make a riot.," Chaque fois je suis témoin d'une injustice, ça m'émeute profondément."
pun_1058_2,Two wrongs can make a riot., On ne répare pas une injustice avec une outre.
pun_1058_3,Two wrongs can make a riot.,#NOM?
pun_1060_1,Use your own toothbrush !''Tom bristled.,“C’est ma brosse à dent !” Dit Tom d’un ton acariâtre.
pun_1064_1,Vines are extremely short - tempered. They snap at the slightest wind.,Les vignes ont un sale caractère. Elles peuvent vriller au moindre petit coup de vent.
pun_1064_2,Vines are extremely short - tempered. They snap at the slightest wind.,"Les vignes manquent de patience, un rien de vent les fait craquer."
pun_1064_3,Vines are extremely short - tempered. They snap at the slightest wind.,Les vignes sont fragiles elle cassent au premier coût de vent
pun_1064_4,Vines are extremely short - tempered. They snap at the slightest wind.,"Les vignes sont trop petites et frêles. On peut essayer de les protéger du vent, mais tout effort est vin. "
pun_1064_5,Vines are extremely short - tempered. They snap at the slightest wind.,Les vignes ont mauvaise réputation. On dit qu'elles forment la lie de la société.
pun_1064_6,Vines are extremely short - tempered. They snap at the slightest wind.,Les vignes n'ont pas une grande force mentale. Elles craquent au moindre choc.
pun_1064_7,Vines are extremely short - tempered. They snap at the slightest wind.,X
pun_1067_1,Wal - Mart isn't the only saving place !,L’Oréal parce-que ça ne vaut rien !
pun_1067_2,Wal - Mart isn't the only saving place !,Wal-Mart n'est pas le seul lieu de déperdition !
pun_1067_3,Wal - Mart isn't the only saving place !,Le génie n’est pas que chez Gifi !
pun_1067_4,Wal - Mart isn't the only saving place !,Wal - Mart n'est pas le seul endroit sûr !
pun_1067_5,Wal - Mart isn't the only saving place !,"Chez Wal-mart, on peut tout s'acheter sauf une conscience."
pun_1067_6,Wal - Mart isn't the only saving place !,Les tatamis ne sont pas les seuls endroits où vous pouvez espérer un salut !
pun_1067_7,Wal - Mart isn't the only saving place !,Le clerc du village est adorable : il défend toujours ce qui compte pour nous.
pun_1067_8,Wal - Mart isn't the only saving place !,Le clerc n'est pas le seul à faire des prix attractifs.
pun_1067_9,Wal - Mart isn't the only saving place !,Il n'y a pas qu'à Wal-Mart que l'on peut épargner !
pun_1067_10,Wal - Mart isn't the only saving place !,"À Carrefour, nous ne trouverez peut-être pas votre salut, mais vous pourrez épargner."
pun_1067_11,Wal - Mart isn't the only saving place !,Le gérant du magasin a pris la clé d’Auchan avec la caisse.
pun_1067_12,Wal - Mart isn't the only saving place !,Carrefour n’est pas le seul endroit où positiver ! 
pun_1067_13,Wal - Mart isn't the only saving place !,"On peut tout acheter chez Walmart, sauf le salut de votre âme"
pun_1069_1,"We have no oranges,''Tom said fruitlessly.",“ On a plus de raisin ” dit Tom en vin.
pun_1072_1,We sternly warned the circus clown not to light the fuse while we were inside the,"- Nous avions strictement interdit au clown d’allumer la mèche lorsque nous serions à l’intérieur du canon, mais il l’a fait quand même – et ça nous a fait jongler !"
pun_1073_1,"We sternly warned the circus clown not to light the fuse while we were inside the cannon, but he did it anyway - - and it really made us soar."," Nous avons insisté auprès du clown pour qu'il n'a même pas le dynamite pendant que nous étions dans le canon, mais il n'a pas pu s'en empêcher. C'est la goutte d'eau qui a mis le feu aux poudres."
pun_1074_1,We welcome you with open psalms.," Dans ce lieu de culte, vous serez toujours recueillis à bras ouverts."
pun_1074_2,We welcome you with open psalms.,On vous accueille à l’autel de tout chœur.
pun_1074_3,We welcome you with open psalms.,"Vous êtes bienvenu ici, on ne vous jettera pas aux hosties."
pun_1074_4,We welcome you with open psalms.,Bienvenue ! Alléluia tout ce qu’il faut ici.
pun_1074_5,We welcome you with open psalms.,Nous montrons nos psaumes en geste d'accueil.
pun_1074_6,We welcome you with open psalms.,Nous vous accueillons à psaumes ouvertes. 
pun_1074_7,We welcome you with open psalms.,Nous t'accueillerons les psaumes grand ouverts.
pun_1074_8,We welcome you with open psalms.,Je peux lire dans les psaumes de vos mains.
pun_1074_9,We welcome you with open psalms.,On vous accueille à bras ou vers
pun_1074_10,We welcome you with open psalms.,Nous vous accueillons les bras en croix. 
pun_1074_11,We welcome you with open psalms.,On vous accueille à bras couverts.
pun_1074_12,We welcome you with open psalms.,Nous vous accueillons dans notre église en toute bonne foi.
pun_1074_13,We welcome you with open psalms.,On vous accueil Abraham ouverts.
pun_1074_14,We welcome you with open psalms.,Nous t'accueillons à draps ouverts.
pun_1074_15,We welcome you with open psalms.,Aux innocents les mains psaumes.
pun_1074_16,We welcome you with open psalms.,"Ils l'accueillirent les bras grands ouverts, psaumes tournés vers le ciel."
pun_1074_17,We welcome you with open psalms.,Nous t'offrons un accueil à l'antienne.
pun_1074_18,We welcome you with open psalms.,Le prêtre accueillit les fidèles avec les psaumes tournés vers le ciel. 
pun_1074_19,We welcome you with open psalms.,Vous êtes les bénivenus.
pun_1074_20,We welcome you with open psalms.,Nous tendons la psaume de nos main pour vous prier d'accepter notre hospitalité
pun_1075_1,We went to the owls convention and it was a real hoot., Nous sommes allés à la convention des hiboux. C'était chouette !
pun_1075_2,We went to the owls convention and it was a real hoot., Les discours étaient chouettes et frais.
pun_1075_3,We went to the owls convention and it was a real hoot.,On a été à une convention de hiboux et c’éteffraiement chouette.
pun_1075_4,We went to the owls convention and it was a real hoot.,On a été au salon du hibou. C'était vraiment chouette!
pun_1075_5,We went to the owls convention and it was a real hoot.,Nous sommes allés au salon du hibou. C'était très chouette.
pun_1075_6,We went to the owls convention and it was a real hoot.,On est allés à un congrès de hiboux et c'était vraiment chouette
pun_1075_7,We went to the owls convention and it was a real hoot.,"Nous sommes allés à la convention des éleveurs de hiboux, c'était chouette !"
pun_1075_8,We went to the owls convention and it was a real hoot.,"On est allé à ce salon de hiboux, c'était super chouette."
pun_1075_9,We went to the owls convention and it was a real hoot.,Nous sommes allés à la convention sur les hiboux. C'était chouette.
pun_1075_10,We went to the owls convention and it was a real hoot.,Il assista à une convention de hiboux et c'était très chouette. 
pun_1075_11,We went to the owls convention and it was a real hoot.,Le colloque sur les hiboux était vraiment chouette.
pun_1075_12,We went to the owls convention and it was a real hoot.,Nous sommes allés à la convention sur les hiboux. C'était vraiment chouette.
pun_1075_13,We went to the owls convention and it was a real hoot.,Nous sommes allé au salon du hibou. C'était chouette! 
pun_1076_1,We'll never run out of math teachers because they always multiply., On ne risque pas de tomber à court de profs de maths. Ils se multiplient comme des lapins.
pun_1076_2,We'll never run out of math teachers because they always multiply.,#NOM?
pun_1076_3,We'll never run out of math teachers because they always multiply.,On ne manquera jamais de profs de math parce qu'ils se multiplient
pun_1076_4,We'll never run out of math teachers because they always multiply.,"On ne manquera jamais de professeurs de maths, parce qu'ils se multiplient."
pun_1076_5,We'll never run out of math teachers because they always multiply.,"On ne sera jamais à court de profs de maths, ils se multiplient."
pun_1076_6,We'll never run out of math teachers because they always multiply.,On trouvera toujours des profs de maths : ils ne cessent de se multiplier.
pun_1076_7,We'll never run out of math teachers because they always multiply.,"On ne sera jamais à court de professeurs de maths, ils n'arrêtent pas de se multiplier."
pun_1076_8,We'll never run out of math teachers because they always multiply.,Il n’y aura jamais de pénurie de professeurs de math car ils se multiplient toujours. 
pun_1076_9,We'll never run out of math teachers because they always multiply.,On ne manquera jamais de professeurs de mathématiques puisqu'ils se multiplient.
pun_1081_1,We’ve got children’s church because we know how to kid around," On fait le catéchisme pour les enfants, même si nos méthodes ne sont pas très catholiques."
pun_1081_2,We’ve got children’s church because we know how to kid around," On fait le catéchisme pour les enfants, et nos méthodes ne sont pas très orthodoxes."
pun_1081_3,We’ve got children’s church because we know how to kid around,On a des cours de catchéchisme car les enfants se battent à l’école.
pun_1082_1,What did the Red light say to the Green light? Don't look at me I'm changing! #pun #dadjoke #funny,"Qu'est-ce que le feu rouge dit au feu vert? 
Ne me regarde pas tu vas me faire rougir!"
pun_1083_1,What did the Zen Buddist say to the hotdog vendor? Make me one with everything. #pun #dadjoke #funny,Qu'est-ce que dit le moine bouddhiste quand il commande un kebab? J'en prendrai un avec beaucoup d'oignons et de sérénité
pun_1084_1,What did the calculator say to the student? You can count on me. #pun #dadjoke #funny,Qu'est-ce que l'étudiant dit à la calculatrice? Tu comptes beaucoup pour moi.
pun_1085_1,"What did the carpenter say after he finished building his house?

Nailed it! 
#BadDadJoke #Pun #Funny https://t.co/8iuzsdEvRR",Tu connais le couvreur? Non? C'est drôle parce qu'il m'a parlé de toits.
pun_1086_1,What did the grape do when he got stepped on? He let out a little wine. #pun #dadjoke #funny,Que s'est dit le raisin en se faisant marcher dessus ? Que tout est un peu vain
pun_1088_1,"What did the ocean say to the shore? Nothing, it just waved. #pun #dadjoke #funny",Qu'est-ce que l'océan dit à la falaise? Des paroles un peu vagues.
pun_1091_1,What do you call a boomerang that won't come back? A stick. #pun #dadjoke #funny,comment appelle t'on un boomerang qui ne revient pas? un morceau de bois.
pun_1092_1,What do you call a cow with no legs? Ground beef. #pun #dadjoke #funny,comment appelle-t-on un steak qui tarde à être servi? un steak tard tard.
pun_1092_2,What do you call a cow with no legs? Ground beef. #pun #dadjoke #funny,Que fait on avec la viande d'une vache ninja? du steak caché.
pun_1094_1,What do you call a dad that has fallen through the ice? A Popsicle. #pun #dadjoke #funny,Comment imprime-t-on les images de la banquise? Sur papier glacé
pun_1098_1,What do you call a droid that takes the long way around? R2 detour. #pun #dadjoke #funny,Comment on appelle un robot qui prend le chemin le plus long? R2 Détour.
pun_1099_1,What do you call a duck that gets all A's? A wise quacker. #pun #dadjoke #funny,comment appelle-t-on un petit lapin très malin? un lapin nain-telligent
pun_1100_1,"What do you call a gorilla wearing headphones? Anything you'd like, it can't hear you. #pun #dadjoke #funny","Comment tu appelles un gorille qui porte des écouteurs? Comme tu veux, il t'entend pas."
pun_1101_1,"What do you call a pile of kittens?
A meowntain.
#dadjokes #Pun","Comment appelle-t-on un tas de petits chats?
Une miaoutagne."
pun_1102_1,"What do you call a witch at the beach?
A Sandwich.
#dadjokes #Pun",Comment on appelle un biscuit sur une plage? Un biscuit sablé.
pun_1103_1,"What do you call a wizard that only gets a little into demon summoning?
A diabol-er.
#pun","Comment appelle-t-on un sorcier qui invoque des démons durant ses loisirs?
Un sorcier du démon-che."
pun_1104_1,What do you call an old snowman? Water. #pun #dadjoke #funny,Comment appelle-t-on un vieux bonhomme de neige? Une flaque d'eau.
pun_1106_1,What do you do on a remote island? Try and find the TV island it belongs to. #pun #dadjoke #funny,Qu'est-ce que tu fais sur une île déserte ? Tu trouves une cuillère et tu l'attaques.
pun_1110_1,What does a female snake use for support? A co-Bra! #pun #dadjoke #funny,Comment appelle-t-on un serpent qui dit des bêtises? Un serpent à sornettes.
pun_1111_1,What does an angry pepper do? It gets jalapeño face. #pun #dadjoke #funny,J'ai fait tomber ma marmite de curry. Heureusement que j'avais du piment fort pour m'aider à la relever
pun_1114_1,What has ears but cannot hear? A field of corn. #pun #dadjoke #funny,qu'est-ce qui a des oreilles mais ne peut pas entendre? Une marmite
pun_1115_1,What is a tornado's favorite game to play? Twister! #pun #dadjoke #funny,Comment la tornade préfère sont whisky ? Avec un verre tornade
pun_1116_1,What is a vampire's favorite fruit? A blood orange. #pun #dadjoke #funny,Quel est le fruit favori des vampires? L'Orange sanguine.
pun_1118_1,"What is the difference between ignorance and apathy?

I don't know and I don't care. #pun #dadjoke #funny","Quelle est la différence entre l'ignorance et l'indifférence?
Je ne sais pas et je m'en moque."
pun_1119_1,What it boils down to is this : eggs taste good.," Bref. Les œufs, jaune saurais pas m'en passer."
pun_1119_2,What it boils down to is this : eggs taste good.,- Nous ré-pondrons pour finir que les œufs sont excellents !
pun_1119_4,What it boils down to is this : eggs taste good.,"On ne va pas en faire un plat: les œufs, c'est bon."
pun_1119_5,What it boils down to is this : eggs taste good.,"Les oeufs, ils ont Free, ils ont tout compris."
pun_1119_6,What it boils down to is this : eggs taste good.,"On va pas en faire un plat: les oeufs c'est bon, point."
pun_1120_1,What keeps a dock floating above water ? Pier pressure., Tu sais pourquoi les digues flottent ? Parce qu'elles sont rejetées par les eautres.
pun_1120_2,What keeps a dock floating above water ? Pier pressure.,Qu’est ce qui fait qu’un quainard flotte à la surface de l’eau ? Il en a jamais mare.
pun_1121_1,What kind of flooring do alligator hunters use ? Reptiles !," Les chasseurs de crocodiles, ils posent quoi, comme revêtement de sol ? Des larmes de parquet flottant !"
pun_1121_2,What kind of flooring do alligator hunters use ? Reptiles !," Les chasseurs d'alligators, ils posent quoi, comme revêtement de sol ? De beaux carrenages !"
pun_1121_3,What kind of flooring do alligator hunters use ? Reptiles !,Quel type de revêtement de sol les chasseurs de serpents utilisent-ils ? Du boa !
pun_1121_4,What kind of flooring do alligator hunters use ? Reptiles !,Les pêcheurs d'anguille utilisent du parquet glissant.
pun_1121_5,What kind of flooring do alligator hunters use ? Reptiles !,Quel genre de tapis utilisent les chasseurs d'alligateurs ? Un tapis à écailles !
pun_1121_6,What kind of flooring do alligator hunters use ? Reptiles !,De quoi sont faites les toitures des chasseurs d'alligators ? De reptuiles !
pun_1121_7,What kind of flooring do alligator hunters use ? Reptiles !,Quel est le revêtement de sol préféré des chasseurs d'alligators ? Le coco-dile dundee. 
pun_1121_8,What kind of flooring do alligator hunters use ? Reptiles !,Un chasseur d'alligators utilise quoi comme carrelage ? Des carreaucodiles!
pun_1121_9,What kind of flooring do alligator hunters use ? Reptiles !,Quel genre de revêtement préfèrent les chasseurs d'alligator ? Les crocodalles !
pun_1121_10,What kind of flooring do alligator hunters use ? Reptiles !,Quel type de revêtement de sol les magistrats choisissent-ils ? Le parquet !
pun_1121_11,What kind of flooring do alligator hunters use ? Reptiles !,Quel type de revêtement de sol les poinçonneurs préfèrent-ils ? Les tapis perçants !
pun_1121_12,What kind of flooring do alligator hunters use ? Reptiles !,Quel type de revêtement utilisent les vers de terre ? Des lom-briques !
pun_1121_13,What kind of flooring do alligator hunters use ? Reptiles !,Qu'est-ce que les chasseurs d'alligator préfèrent-ils manger ? D'écailles !
pun_1121_14,What kind of flooring do alligator hunters use ? Reptiles !,Qu'est-ce que les chasseurs d'alligators utilisent pour leur toiture ? Des reptuiles !
pun_1121_15,What kind of flooring do alligator hunters use ? Reptiles !,Quel est le comble pour un céramiste ? Rester sur le carreau.
pun_1122_1,What kind of music do mummy's like? Rap #pun #dadjoke #funny,Pourquoi ne trouve-t-on jamais les momies seules? Parce qu'elles se déplacent en bandes.
pun_1125_1,"What time did the man go to the dentist?
Tooth hurt-y.
#dadjokes #Pun",A quelle heure est votre rendez-vous chez le dentiste? une heure moins le carrie
pun_1126_1,What time did the man go to the dentist? Tooth hurt-y. #pun #dadjoke #funny,"- Est-ce que le dentiste a pu le recevoir en urgence?
- Oui, juste à dents."
pun_1127_1,What was a more important invention than the first telephone? The second one. #pun #dadjoke #funny,Quelle invention a été plus importante que celle du premier téléphone? L'invention du deuxième téléphone.
pun_1131_1,"What's large, grey, and doesn't matter?
An irrelephant.
 #pun #dadjoke #funny","Qu'est-ce qui est gros, a une trompe et est mort? un éléfantôme."
pun_1133_1,"What's the best thing about Switzerland?
I don't know, but the flag is a big plus.
#dadjokes #Pun","Qu'est-ce que la Suisse a de mieux?
Je ne sais pas mais son drapeau est un gros plus."
pun_1133_2,"What's the best thing about Switzerland?
I don't know, but the flag is a big plus.
#dadjokes #Pun",La Suisse est vraiment un beau pays et leur drapeau est un plus
pun_1136_1,Wheaties near the body suggested that police look for a cereal killer.," Il y avait des Corn Flakes tout autour du cadavre : la police pense que c’est l’œuvre du célèbre tueur en série, Al."
pun_1136_2,Wheaties near the body suggested that police look for a cereal killer., Il y avait des gouttes d’eau tout autour du cadavre : ça ne pouvait qu’être l’œuvre d’un tueur en ciré.
pun_1136_3,Wheaties near the body suggested that police look for a cereal killer., Il y avait des ampoules électriques/DVD de Game of Thrones tout autour du cadavre : la police orientait ses recherches vers un tueur en série.
pun_1136_4,Wheaties near the body suggested that police look for a cereal killer.,- Les copeaux retrouvés près du corps suggéraient de rechercher du côté d’un tueur en scierie.
pun_1136_6,Wheaties near the body suggested that police look for a cereal killer.,Des Frosties ont été retrouvés près du cadavre... L'œuvre d'un céréale killer.
pun_1136_7,Wheaties near the body suggested that police look for a cereal killer.,Des cornflakes retrouvés près du cadavre ont conduit la police à évoquer un céréales killer.
pun_1136_8,Wheaties near the body suggested that police look for a cereal killer.,Les Frosties près du corps indiquent que la police cherche un céréales killer. 
pun_1137_1,"When I phoned my friend yesterday we mainly talked about the weather and our upcomimg exams, and we both agreed that the poring was sickening."," Quand j'ai appelé mon amie hier, nous avons principalement parlé de la pluie incessante et de notre examen de latin qui arrivait. L'une comme l'autre, nous avons de l'aversion pour les averses et pour la version."
pun_1137_2,"When I phoned my friend yesterday we mainly talked about the weather and our upcomimg exams, and we both agreed that the poring was sickening.","Hier soir j’ai appelé ma pote et on a principalement parlé de la météo et de nos prochains examens, on s’est accordé à dire que ça s’averse compliqué."
pun_1137_4,"When I phoned my friend yesterday we mainly talked about the weather and our upcomimg exams, and we both agreed that the poring was sickening.","En téléphonant à mon ami hier, on a surtout parlé de la neige et des examens, et on était d'accord pour dire que cette avalanche était déprimante."
pun_1137_5,"When I phoned my friend yesterday we mainly talked about the weather and our upcomimg exams, and we both agreed that the poring was sickening.","Quand j'ai appelé mon amie hier, on a surtout parlé de la pluie et de nos prochains examens. On était d'accord pour dire qu'on était vraiment sous l'eau."
pun_1139_1,"When I went to the International Club, I accidentally spilled coffee on a Hindu lady's dress. I told her I was very sari."," Quand je suis allée au Club International, j'ai renversé par accident du café sur la robe d'une dame hindoue. La vache !"
pun_1139_2,"When I went to the International Club, I accidentally spilled coffee on a Hindu lady's dress. I told her I was very sari.","Quand je me suis rendue dans le Club International, j’ai accidentellement renversé du café sur la robe d’une Hindoue. Je lui ai dit: “Bon, bye”"
pun_1139_3,"When I went to the International Club, I accidentally spilled coffee on a Hindu lady's dress. I told her I was very sari.","Quand je me suis rendue dans le Club International, j’ai accidentellement renversé du café sur la robe d’une Hindoue. Je lui ai dit: “Jaipur rien”"
pun_1139_4,"When I went to the International Club, I accidentally spilled coffee on a Hindu lady's dress. I told her I was very sari.",J'ai renversé du café sur une indienne. Je lui ai dit que j'avais mal calcutté mon trajet.
pun_1139_5,"When I went to the International Club, I accidentally spilled coffee on a Hindu lady's dress. I told her I was very sari.","Au Club International, j’ai accidentellement renversé du café sur la robe d’une femme marocaine. Elle ne s’en serait même pas rendu compte si cette fille n’était pas allée la voir en caftant. "
pun_1139_6,"When I went to the International Club, I accidentally spilled coffee on a Hindu lady's dress. I told her I was very sari.",J'ai renversé du café sur la robe d'une dame indienne. Sari-golait pas.
pun_1139_7,"When I went to the International Club, I accidentally spilled coffee on a Hindu lady's dress. I told her I was very sari.","Quand je suis allé au Club International, j'ai renversé mon café sur la robe d'une femme hindoue sans faire exprès. J'étais sarieusement désolé. "
pun_1139_8,"When I went to the International Club, I accidentally spilled coffee on a Hindu lady's dress. I told her I was very sari.","Lors d'une soirée au Club International, j'ai accidentellement renversé du café sur les chaussures d'un homme marocain. ""Désolé"" fut le seul mot qui sortit de babouche."
pun_1139_9,"When I went to the International Club, I accidentally spilled coffee on a Hindu lady's dress. I told her I was very sari.","J'étais invité à un marriage en inde et j'ai voulu plaisanter avec la mariée en lui disant: ""vous voilà dans de beaux draps!"" Ça ne l'a pas fait sarir."
pun_1140_1,When Socrates needed to buy food he went to the grocery stoa.," Quand Socrate avait besoin de faire ses courses, il allait à l'épicurie."
pun_1140_2,When Socrates needed to buy food he went to the grocery stoa.,"Quand le pape faisait ses emplettes à Paris, il allait à la Samaritaine."
pun_1140_3,When Socrates needed to buy food he went to the grocery stoa.,Quand Socrate avait besoin d'acheter à manger il passait commande aux Jardins d'Epicure.
pun_1140_4,When Socrates needed to buy food he went to the grocery stoa.,"Quand Socrate fait du tourisme en France, il visite toujours les Champs Héliée. "
pun_1140_5,When Socrates needed to buy food he went to the grocery stoa.,"Même assoiffé, Socrate devait tenir sa langue loin du faux rhum."
pun_1140_6,When Socrates needed to buy food he went to the grocery stoa.,"Quand Socrate va faire les courses, il achète de la sauce stoa-mate"
pun_1140_7,When Socrates needed to buy food he went to the grocery stoa.,"Quand Socrate voulait acheter à manger, il sortait commander un grec. "
pun_1140_8,When Socrates needed to buy food he went to the grocery stoa.,"Socrate s'habillait mal, il manquait de péristyle."
pun_1140_9,When Socrates needed to buy food he went to the grocery stoa.,Les philosophes de l'Antiquité faisaient leurs courses à l'épicurie.
pun_1140_10,When Socrates needed to buy food he went to the grocery stoa.,"Quand Socrates avait besoin de nourriture, il allait à la galerie porchande. "
pun_1140_11,When Socrates needed to buy food he went to the grocery stoa.,Socrate aimait fêter les bonnes nouvelles avec un peu de pro-sékos.
pun_1140_12,When Socrates needed to buy food he went to the grocery stoa.,"Pour alimenter sa maison, Socrate installa des panneaux photo-volstoïques."
pun_1140_13,When Socrates needed to buy food he went to the grocery stoa.,"Au Ve siècle avant notre ère, la philosophie de Socrate était à son Agogé."
pun_1140_14,When Socrates needed to buy food he went to the grocery stoa.,"Lorsque Socrate avait des courses à faire, il allait aux Colonnades. "
pun_1141_1,When a thief stole several volumes from the library he was quickly booked., Le voleur a dérobé plusieurs ouvrages à la bibliothèque. On l’a livré à la police.
pun_1141_2,When a thief stole several volumes from the library he was quickly booked.,"Quand le voleur fut attrapé pour le vol de plusieurs volumes à la bibliothèque, il fut livré à la police."
pun_1141_3,When a thief stole several volumes from the library he was quickly booked.,"Quand un voleur emporta plusieurs livres de la bibliothèque, il dut se livrer rapidement."
pun_1141_4,When a thief stole several volumes from the library he was quickly booked.,"Un voleur a subtilisé plusieurs livres de la bibliothèque, mais on a vite tourné la page."
pun_1141_5,When a thief stole several volumes from the library he was quickly booked.,Un voleur faisant son affaire dans une bibliothèque fut pris en flagrant des livres. 
pun_1141_6,When a thief stole several volumes from the library he was quickly booked.,Il avait volé plusieurs ouvrages de la librairie mais s'est rapidement livré à la police.
pun_1141_7,When a thief stole several volumes from the library he was quickly booked.,Un criminel avait volé plusieurs volumes de la bibliothèques mais il a fini par se livrer à la police.
pun_1141_8,When a thief stole several volumes from the library he was quickly booked.,"Quand le voleur de livres a été arrêté, il n'avait pas voix au chapitre."
pun_1141_9,When a thief stole several volumes from the library he was quickly booked.,"Lorsqu'un voleur vola plusieurs tomes à la bibliothèque, il fut vite livré à la justice. "
pun_1141_10,When a thief stole several volumes from the library he was quickly booked.,"Lorsqu'il vola plusieurs livres de la bibliothèque, il cessa d'être un honnête tome."
pun_1141_11,When a thief stole several volumes from the library he was quickly booked.,Le voleur qui avait sévi à la bibliothèque de l'université fut vite livré à la police.
pun_1141_12,When a thief stole several volumes from the library he was quickly booked.,Un voleur a volé plusieurs volumes à la bibliothèque avant de se livrer à la police.
pun_1141_13,When a thief stole several volumes from the library he was quickly booked.,"Après son larcin à la bibliothèque, le voleur s'est livré aux autorités."
pun_1141_14,When a thief stole several volumes from the library he was quickly booked.,Le voleur était parti avec plusieurs ouvrages de la bibliothèque mais il s'est rapidement livré à la police.
pun_1142_1,"When asked by a Health Department official to describe the mess he saw on the slaughterhouse floor, the USDA inspector replied,''It was just offal.''"," Quand le ministère de la santé a demandé à l'inspecteur du ministère de l'agriculture de décrire le carnage qu'il avait vu sur le sol de l'abattoir, il a juste prix un nerf abattu."
pun_1142_2,"When asked by a Health Department official to describe the mess he saw on the slaughterhouse floor, the USDA inspector replied,''It was just offal.''","Quand on à demandé à un représentant de l’inspection sanitaire de témoigner du carnage qu’il y avait sur le sol de l’abattoir, il à répondu que c’était un mauvais tripes."
pun_1142_3,"When asked by a Health Department official to describe the mess he saw on the slaughterhouse floor, the USDA inspector replied,''It was just offal.''","Quand on lui demanda dans quel état il avait trouvé l'abattoir, l'inspecteur répondit: ""tous ces abats, ça m'a pris aux tripes"". "
pun_1142_4,"When asked by a Health Department official to describe the mess he saw on the slaughterhouse floor, the USDA inspector replied,''It was just offal.''","Quand un fonctionnaire des services de santé publique lui demander de décrire le désordre qu'il a vu sur le sol de la boucherie, l'inspecteur du ministère de l'agriculture lui répondit ""il n'y abat de quoi s'en faire"""
pun_1142_5,"When asked by a Health Department official to describe the mess he saw on the slaughterhouse floor, the USDA inspector replied,''It was just offal.''","Quand un fonctionnaire du ministère de la Santé lui demanda de décrire le désordre dans lequel il avait trouvé l'abattoir, l'inspecteur du USDA répondit que c'était une vraie porcherie. "
pun_1142_6,"When asked by a Health Department official to describe the mess he saw on the slaughterhouse floor, the USDA inspector replied,''It was just offal.''","L'inspecteur du département de l'Agriculture a visité l'abattoir : une vraie pagaille. Un représentant du ministère de la Santé a recueilli ses impressions. ""J'étais abattu"", a-t-il répondu."
pun_1142_7,"When asked by a Health Department official to describe the mess he saw on the slaughterhouse floor, the USDA inspector replied,''It was just offal.''","Lorsqu’un membre du Département de la Santé a demandé à un inspecteur de l’USDA de décrire ce qu’il a vu sur le sol de l’abattoir, il répondu que c’était une vraie boucherie."
pun_1142_8,"When asked by a Health Department official to describe the mess he saw on the slaughterhouse floor, the USDA inspector replied,''It was just offal.''","Lorsqu'il fut interrogé par le contrôle d'hygiène alimentaire pour décrire les déchets qu'il avait vus sur le sol de l'abattoir, l'inspecteur du ministère de l'agriculture répondit : ""C'était une vraie boucherie."""
